Feature ID	WT_01	WT_02	Mu_01	Mu_02
AT1G07320	149.2707711	234.5386138	163.7177944	198.1132461
AT1G07330	0.041488895	0.036558076	0.014430923	0.104150592
AT1G07340	0	0	0	0
AT1G07350	18.1236966	16.5985726	18.29387297	13.92577967
AT1G07360	25.01655084	26.18355645	21.73343162	22.22946079
AT1G07370	4.581588303	12.93334141	9.011062614	10.45570331
AT1G07380	5.421215597	2.507884022	4.72135402	3.114369746
AT1G07390	0.675354824	0.459070296	0.469812155	0.383474241
AT1G07400	0.478342553	0.534769387	0.873495288	0.131336959
AT1G07410	1.001668312	1.355253882	1.455439832	1.561431189
AT1G07420	37.15352527	31.22182681	34.21138437	33.40098436
AT1G07430	6.142502812	1.80534524	4.380456284	4.423677445
AT1G07440	57.57527701	31.6600133	32.95613191	33.04437899
AT1G07450	0.287741443	0.246930119	0.182762091	0.109918932
AT1G07460	0	0	0	0
AT1G07470	16.97214116	13.00251443	13.61357741	13.65767747
AT1G07473	0.092407084	0.081424806	0.032141602	0.115985886
AT1G07476	0	0	0	0
AT1G07480	10.7748628	9.461010683	10.03378034	8.55915209
AT1G07485	1.17923723	1.522914467	1.570180352	1.88871277
AT1G07490	0.094997937	0.164067179	0.231299375	0.667731831
AT1G07500	0.487909404	0.200630722	0	0.317543582
AT1G07510	12.60753216	10.86893034	9.305704348	9.393226543
AT1G07520	4.183790493	2.785294922	3.934235246	3.091163548
AT1G07530	15.07319686	9.459231017	11.08245188	10.6517243
AT1G07540	0	0	0	0
AT1G07550	0	0	0	0
AT1G07560	0	0	0	0
AT1G07570	1.845146313	1.796571698	1.604475408	1.080780425
AT1G07580	0	0	0	0
AT1G07590	116.3408711	67.76066817	91.67519886	85.57940753
AT1G07600	0.088389385	0.327115307	0.645626952	0.517734101
AT1G07610	9.822246202	6.486474649	3.834204701	4.221175624
AT1G07615	4.402246305	5.393794681	3.111826965	2.692407668
AT1G07620	6.107779676	2.719215701	4.730404587	2.418698374
AT1G07630	14.0253067	9.475421397	12.58640899	11.34715347
AT1G07640	12.87685224	15.16117563	13.32434435	14.57911243
AT1G07650	32.95744336	23.5013819	35.05815768	29.48308401
AT1G07645	0	0	0	0
AT1G07660	23.05150774	16.57931697	21.74601241	18.03620973
AT1G07670	13.27339743	14.2137056	11.85267434	10.07693772
AT1G07680	0	0	0	0
AT1G07690	0	0	0	0
AT1G07700	37.08021559	33.93037683	29.06035124	24.90561801
AT1G07705	11.50058798	9.92764216	8.600929825	9.496160915
AT1G07702	0	0	0	0
AT1G07710	0.216748969	0.202843561	0.291165096	0.240784426
AT1G07720	16.91003409	15.2229536	20.98233763	21.52553631
AT1G07725	0.152965125	0.310441954	0.396465094	0.202318423
AT1G07728	0	0	0	0
AT1G07740	2.000832393	1.771936115	1.530752842	1.464965453
AT1G07730	0	0.038582831	0.050767248	0
AT1G07745	4.40383654	3.221563784	3.258183888	2.636519601
AT1G07747	0	0	0	0
AT1G07750	34.17781219	21.14497406	30.41295618	25.41583797
AT1G07760	0	0	0	0
AT1G07770	137.9617455	170.0469383	153.5935877	129.0075325
AT1G07780	6.168464233	9.534477995	4.798190936	4.226762543
AT1G07790	19.50968329	23.77845592	26.19527297	23.37473589
AT1G07795	0	0	0	0
AT1G07810	11.63996498	8.906249461	10.20234508	9.709400963
AT1G07820	53.90665714	50.23990615	64.22576969	58.02653467
AT1G07830	15.09649096	14.76406076	10.62170271	9.246121944
AT1G07840	9.24191555	10.2706942	6.867008028	5.996720322
AT1G07850	0	0	0.018264969	0
AT1G07870	3.413626399	2.568234173	2.792537967	2.403864348
AT1G07860	0	0	0	0
AT1G07880	0.778027043	1.397021149	0.862971249	0.936764819
AT1G07885	0.396674312	0	0.241453982	0
AT1G07890	231.4168525	315.6405666	194.1905127	182.2857121
AT1G07900	2.858844162	0.078371376	1.649935545	0.434141616
AT1G07901	4.145635456	2.557058219	3.105761025	3.502318918
AT1G07910	6.597592676	5.892909747	5.45697894	5.525727602
AT1G07920	289.0514319	340.4758486	212.9388492	188.7763647
AT1G07930	264.3742639	342.3074328	190.305958	184.0944419
AT1G07940	211.2770417	247.9985668	153.1364733	143.5287596
AT1G07950	16.35048159	12.72215538	14.3643886	12.65586701
AT1G07960	16.31114576	12.18784759	14.08613196	11.37926329
AT1G07970	4.790893488	5.378452998	4.099757672	3.61052532
AT1G07980	11.70786621	10.33369079	10.01888572	9.863458399
AT1G07985	0.113693936	0.080145428	0.276820078	0.142704339
AT1G07990	26.43612397	17.48698752	21.45881747	19.220678
AT1G08000	4.599768181	4.850344457	4.675672975	5.090676123
AT1G08005	0.145211132	0.089567287	0	0
AT1G08010	9.282389897	8.82561739	9.099219004	9.019588976
AT1G08030	11.48333412	8.151983097	8.842008163	7.826657158
AT1G08032	0	0	0	0
AT1G08035	0.021103348	0.026033398	0.154146227	0
AT1G08040	17.20751915	15.20481902	15.67235574	15.22214769
AT1G08050	5.74261286	3.555204377	3.482557937	1.775281795
AT1G08060	4.016553134	3.491248562	4.02444066	4.168662994
AT1G08065	0	0	0	0
AT1G08070	0.621508458	0.642034932	0.430596269	0.503150042
AT1G08080	0.070999622	0.017517234	0.31116363	0.207937445
AT1G08090	0.057778745	0.134633774	0.062523873	0.094009613
AT1G08100	0	0	0	0
AT1G08110	84.34540908	60.29905088	73.97010304	69.41919911
AT1G08115	0	0	0	0
AT1G08120	0.011650177	0.014371828	0	0
AT1G08125	11.77712354	9.581846541	10.19546378	9.143065204
AT1G08130	8.585588126	12.94123578	7.799363824	8.618413515
AT1G08135	0	0	0	0
AT1G08140	0	0	0	0
AT1G08150	0	0	0	0
AT1G08160	1.556308621	3.724905167	5.473395777	5.025464812
AT1G08165	2.49628067	2.064630102	2.555481565	2.658504407
AT1G08170	0.13330858	0	0.162288742	0.195211218
AT1G08180	3.592787427	2.790590949	4.427827026	2.533131756
AT1G08190	29.14647172	28.08145663	34.34176137	36.50785656
AT1G08200	81.94041973	135.6667083	91.73876495	93.01710351
AT1G08210	7.826757992	6.882380403	8.021895506	6.904571582
AT1G08220	5.3210266	5.879572127	3.522364429	2.698862491
AT1G08230	7.28023614	4.696489176	4.492432305	2.518505308
AT1G08240	0	0	0	0
AT1G08250	7.394613108	6.883230473	5.19986607	5.191672749
AT1G08260	1.639905181	2.352446252	1.955196515	1.905702116
AT1G08270	1.956134476	1.483927689	2.217148409	1.317001031
AT1G08280	4.133395709	4.984549572	4.169339198	4.224581367
AT1G08290	0.180193814	0.324884976	0.21936643	0.243570361
AT1G08300	1.796185891	2.188942949	1.842096713	2.295495773
AT1G08310	0.180950891	0.091318771	0.22028809	0.072266324
AT1G08315	6.093831322	4.187400077	6.180105393	6.519345422
AT1G08320	0.011650177	0.021557742	0.014182827	0
AT1G08340	0.110271597	0.261601254	0.392404698	0.422324131
AT1G08350	4.296368231	3.668753415	4.061379803	3.8246646
AT1G08360	142.8510304	183.3900101	109.0313571	99.03996939
AT1G08370	18.04265662	14.70835462	16.50160792	15.67939171
AT1G08380	3532.849275	3850.162057	4650.255321	5097.201221
AT1G08390	7.456422781	9.723257987	11.10006471	13.1738388
AT1G08400	3.476577359	2.486501333	2.435714836	2.494709018
AT1G08410	8.370773319	9.623033001	6.335569251	6.116497731
AT1G08420	17.20681738	14.10754685	16.14851413	16.04244341
AT1G08430	0.031156411	0.009608751	0	0
AT1G08440	0	0	0	0
AT1G08450	223.4575566	134.9677343	183.6167965	87.75740748
AT1G08460	30.48988275	14.25591926	24.79603645	17.87487384
AT1G08465	8.218405842	7.562103441	9.638209511	8.428834644
AT1G08470	10.67195272	11.29336453	9.775089831	10.68464254
AT1G08480	74.16415279	58.98305944	51.63149154	49.4779635
AT1G08490	30.72637869	33.26471039	33.02119724	32.61989436
AT1G08500	1.174596713	1.066845902	4.399828119	5.17898461
AT1G08510	44.12692574	37.73919581	68.1496514	74.35322412
AT1G08520	93.02627313	115.9923417	109.7657002	133.2244194
AT1G08530	16.08178493	16.84208375	17.86990894	17.57649379
AT1G08540	46.44074957	56.81433197	52.18531711	57.44822266
AT1G08550	88.58017133	77.82786835	92.64218122	99.90545103
AT1G08560	1.587446633	3.461764343	2.668157732	2.459563009
AT1G08570	93.63001986	36.38366385	63.37557471	63.18026142
AT1G08580	20.57655312	33.30563735	17.02363403	14.80138892
AT1G08590	1.947954211	1.406861769	1.698801232	1.929326206
AT1G08592	0	0	0	0
AT1G08600	6.686110607	5.433237111	5.773764654	5.728027587
AT1G08610	3.362872211	4.661628803	2.11115672	1.784466815
AT1G08620	6.819075113	4.697360927	6.480361177	5.99051928
AT1G08630	0.320993029	0.035198372	0.06947097	0
AT1G08640	77.62369687	87.12033646	59.74845331	62.75548801
AT1G08650	53.75027143	50.22788014	81.84326883	75.09716831
AT1G08660	23.93733929	20.49577048	19.34607523	18.88909115
AT1G08670	0	0	0	0
AT1G08680	11.54208483	10.12381754	11.81739549	11.84344772
AT1G08695	0	0	0	0
AT1G08700	15.46400881	13.64957249	14.13596283	13.8454901
AT1G08710	8.128631942	5.822857879	7.48298868	6.449325104
AT1G08720	9.73126675	7.516326213	9.167022608	8.545385341
AT1G08730	0.141564767	0.238140496	0.131604903	0.195993876
AT1G08750	9.036541967	8.291773614	7.755128981	7.99573908
AT1G08760	5.718579625	4.351169005	6.574022217	6.153489716
AT1G08770	14.42576069	11.67253303	14.79791902	12.30710819
AT1G08780	19.3502276	17.32189662	16.62543026	14.71672082
AT1G08790	0	0	0	0
AT1G08800	6.668208205	4.862401962	6.624967045	5.287795748
AT1G08810	7.650767392	8.864983878	7.123870812	7.411065769
AT1G08820	24.73666557	18.09885532	18.83003363	16.96665336
AT1G08830	133.685498	193.8030651	77.17611353	41.04942692
AT1G08840	1.776260041	2.007462925	1.313865724	1.514551186
AT1G08845	5.497993897	6.671218582	4.791315289	4.399464651
